X0_true,X1_corr+,X2_corr-,X3_true,X4_noise,X5_noise,X6_noise,X7_corr+,X8_noise,y
7.739560485559633,16.195728224422353,-7.11007754280173,0.5633130735164247,-0.5604494688030756,-0.8812384474360504,1.5452321516965593,1.1117734864063418,-0.25563970504779554,19.30313072577274
4.388784397520523,8.823328884127651,-3.373338488738255,0.11458443702387822,0.03104720048855424,0.21744041530326128,-0.19562233080768832,0.46430220006179174,-0.35753010855453504,12.164972696876688
8.585979199113824,17.462346945892545,-6.4274335038340356,0.32994353865726456,-0.2520628154033563,-0.035824746665955476,0.25928764153490796,0.8879272158459819,-1.3677538987970592,20.781567536959773
6.973680290593639,13.918968983990931,-5.354312361451154,0.777609530278536,-0.7859766079313554,-0.10029766744340833,-1.3213640716452693,1.4287170239517202,-0.8059177786176916,18.14332154311759
0.9417734788764953,1.7983431671708885,-0.3742298928443591,-0.8094863188927663,-0.28987561547486984,-0.11432216800474763,-0.44707259186786463,-0.8898170401580057,-0.6220075239016879,3.3488095214200593
9.756223516367559,19.122705834372407,-8.647540271948497,0.8780585789081998,0.19838116062643954,0.10710503000947168,0.21053467078924676,1.53696043559356,-1.123971762429434,24.676418021478664
7.61139701990353,15.437944719285836,-5.890493522925106,-1.3730030168855392,-0.7672170685306403,0.8479587434636998,1.5860038309598667,-1.9798459305933673,0.43992396668766426,15.638079542804478
7.860643052769538,15.29551751094619,-6.470086297897899,0.3283679728315381,-0.8062818206846841,1.3777362362747443,0.22198277767627117,0.5194046591764514,1.19662786898701,19.427656174226257
1.2811363267554587,2.895065271667632,-1.314583156639154,0.17874096328632716,-1.3602434375921744,-0.0022502445041573905,1.3837203611929991,0.19693352920027013,-0.9080624323291501,5.670263727289692
4.503859378955672,9.550362260134298,-3.0807541375127014,-0.6162930881921079,0.3907250260888961,0.8153160721716332,0.6407291102029202,-1.2881501202060797,0.28344143574463715,11.963052760347832
3.7079802423258124,7.59922618827024,-2.078819487456112,-0.022685275325646737,0.5453232619670604,-0.7017669462667825,1.6274013394646858,-0.3206213656344127,-1.0341111395297102,9.930191303051233
9.267649888486018,18.392175410194188,-6.337497878028599,-0.6225401526655531,0.23166044423651747,0.765955452726233,-0.059042217305055426,-1.0184145735788925,-0.30492217093916213,20.23385791709354
6.438651200806645,13.104285191267639,-4.362036237741774,-1.0717013268617444,0.9651704927286658,-0.7619915238269903,2.390222710651804,-1.5351163424118877,-0.6903295791777758,13.78484137968976
8.227616132708299,16.30089573764339,-6.64793341514475,-0.35361474161364437,0.08786763708072752,1.0906599360881322,-0.485396202914123,-0.0981783330191876,0.6018956486064415,19.086542678471435
4.4341419882733115,9.336057539279198,-3.3356814928028435,-1.1039886353716615,0.3920109373657567,2.2106408773932396,-0.766461834197669,-1.668522121420146,-0.6787881738421783,9.52577569370481
2.272387217847769,3.629071393587976,-1.357816051207669,0.3227974640932481,0.30383742563756283,-0.12208388797139179,-1.2100528496890341,0.7852390834031714,1.0116604137066467,7.789706384456527
5.545847870158348,10.923892056257372,-4.363971526547001,-1.1500854941523635,-0.09154001941820787,-2.1925434908074086,2.3310246715580702,-1.4013335442989092,-0.24572077366219902,11.29038458766101
0.6381725610417532,0.2809391245215076,-0.432079536086476,0.7119770229910514,-0.5308218281296473,-0.548072933244823,0.8194475726178976,0.9985314951799398,-0.6496037095948308,5.464521333634129
8.27631171992582,15.805093024738037,-6.126797496814947,-1.18147906792882,2.214152615791911,1.2318751342893033,-0.33412073338030845,-1.593811538482175,-1.253305262345163,17.530297408580278
6.316643991220649,13.315219097348251,-5.088884780592079,-0.5662949155810063,-0.4519509798535085,0.5530767870252449,1.249022696873495,-0.922500785888968,0.2532045102953498,14.039817237103861
7.580877400853739,15.60934729269332,-6.5022740825071885,-0.624603408215179,-0.6658777111204364,0.24891359867502955,0.687692185117782,-0.5402643440992254,0.8952184022261802,17.767654390871737
3.545259681298684,6.730779245954973,-3.0848915845404625,1.3251467288748389,0.43400982345010697,1.008668355954839,1.9661274713755903,2.178473094792038,0.2733212565368742,11.424406006717156
9.706980243949033,18.662708759877617,-7.3852379685189815,0.33028994561659186,0.25185441529500513,0.484453439248422,-1.5478328327399113,0.1382897920183812,2.238831666414424,23.30786725133706
8.931211213221976,16.38015800752313,-7.143172995857608,-0.21173380254439425,-1.4047915476103274,1.2177251874511363,-0.26536010831425455,-0.26914330817043736,1.4297874524704182,20.19430131063346
7.783834970737619,15.295922187508921,-6.022941990469093,0.4987194410697233,1.1226782545637386,0.9194236766469855,-0.46252138394282544,1.2425128101517489,-0.3075277647170156,20.116534792027537
1.9463870785196757,5.102981663163053,-1.1550621174944267,-2.107192347329688,-0.09419457535083331,1.5217004527369589,-1.9736826764086015,-3.2151578313585425,-0.31802743380706927,4.106760905507892
4.667210037270342,9.551862210272509,-3.9586729075548397,-0.043133589640907445,-1.1109310952157205,0.35879608390625434,1.060327204779694,0.06961412456715926,0.4696967194853532,11.76569575464231
0.43803765787228777,0.5962891727198307,0.1033187718800534,1.9975141778047627,1.188784114353874,0.9052594014939547,-0.2703965558033584,3.1600349180288876,-0.8380191804256851,6.413805306346566
1.5428949206754783,3.3183299461011098,-1.007010374465346,0.13234650640267256,0.625675571596154,-0.3071270730857854,0.7396312049865622,-0.11246711014537125,1.1662883065324867,6.587072203567121
6.830489532424546,12.88049988835187,-6.205279478086524,0.0679131691693355,-1.2645419919479142,-0.6014608115590059,2.3597719343296117,0.2550821385180574,0.3616005218435837,16.631659753248012
7.447621559078171,14.746581436807524,-5.09271437255079,0.5481283796421961,1.7771828402577243,1.7067676404189733,-0.3532436918276083,0.4040420238529064,0.2564589108585328,18.632764434108957
9.6750973243421,19.39993338519207,-8.040524705727831,0.8956052433143455,0.6587973683661927,0.21620467632268803,-0.4211529826571552,1.1557206330510996,0.6869536677708163,24.329721944541767
3.2582535813815197,6.473456836852515,-3.5996600710163262,-1.9974666928898597,-0.010196115625046132,0.804880565862379,0.11866416972399602,-2.673483149086532,1.722829883369059,6.145962686743271
3.704597060348689,7.804597181542418,-3.5907038740307327,-1.6823264817910268,1.5902188056217794,0.12374001441139017,0.9872473529834096,-2.416462835594033,0.17095535218750518,7.931351284098565
4.695558112758079,9.563438838634186,-4.369073586613457,0.21029129108614655,0.15929778382964058,-0.5865156509199643,-0.5667130253101499,0.22409359430526177,-0.11304037087138435,13.183867058971533
1.894713590842857,4.123590190739712,-1.4844668814797655,-0.7148765618975097,-0.02808307510403198,0.010982892582401323,-0.6309615971321306,-0.9383765364727084,1.5087196233225784,6.12167108303225
1.2992150533547164,2.2542439655940534,-1.2036823460115154,1.3120252622199142,-0.660300116021989,1.4359940177677142,1.0571892702413659,1.9500102190033317,0.9675504159911353,7.486661666278968
4.757049262259337,9.963006228723948,-4.007738590391826,-0.3151743898852239,0.5818504393070786,0.555240074279424,0.37863932383803556,-0.46898803412228585,-0.3209798403837223,11.896883999264508
2.2690934905088413,5.352655454829678,-1.443453613117586,-1.9345307357131178,0.4766029673239799,-1.711473159730459,-2.0447282630048207,-2.704750545553636,0.005186448659020086,3.7669831461875405
6.698139946825103,12.9112051338245,-5.1545867407444605,-1.268013916843997,0.014680139889711287,-0.2152444565761547,-1.2253917994691081,-2.120231197463735,0.19538091593879858,13.966136522051613
4.371519188723307,8.299190549589335,-3.307586628592074,-2.7496760196305754,-0.789986353867603,1.782293792704712,1.5012358638272103,-4.112413107779456,0.36181294460498287,7.777703961288118
8.326781960578375,17.321456089316865,-6.415528494065485,-0.23412553728291255,0.12992985416607386,-0.21379686184995605,0.4019282830788125,-0.4448687643063647,-1.356599850939114,19.233434520761264
7.002651020022491,13.909630046697453,-5.232440015216651,-0.18838412726438336,-0.06979878576213788,-1.8004786917341806,-0.762195931037249,-0.7582572032766517,-1.5424846078015602,16.76018938843152
3.123666413820411,6.949243523674101,-3.7637051361227947,-0.42446270978189776,-1.333474318734201,1.8930488854225436,-0.17040965723498214,-0.9128307915476366,-0.8873900220024538,9.130265567785004
8.32259801395201,16.42392817195793,-6.876741362520285,1.0788790390297387,-1.4718123513241856,0.6823925098127926,0.013236672801670204,2.0887804926637576,-0.9647384430113423,20.66985303191749
8.047643574968019,16.822809938071394,-7.7462408986681,1.1985198365166936,0.5651533788097695,-0.0700128588128004,0.7357333602801638,1.9131967491506108,-0.6438240139725026,20.774976753594753
3.874783790301745,7.815310489006215,-3.0781910761627187,-0.1703884233561112,-2.601888315051689,-0.37141773608206863,-1.3582633948587894,-0.6526591254545835,0.6347106420900043,10.588340427274932
2.883281039302441,5.895676490266229,-2.30940461477656,-2.134693667476856,0.20541052696125997,1.0823519297917354,-0.8409491386704581,-3.664146813969807,-0.16892915632473834,5.212441608602339
